"","sp1","sp2","sp1_inc","sp2_inc","obs_cooccur","prob_cooccur","exp_cooccur","p_lt","p_gt","sp1_name","sp2_name"
"1446",32,106,13,42,2,0.005,1.7,0.75816,0.53546,"G_marsipium","P_folliculosum"
"1447",32,112,13,49,4,0.006,2,0.96444,0.12524,"G_marsipium","P_kashmirense"
"1448",32,113,13,38,2,0.005,1.6,0.8038,0.4782,"G_marsipium","P_longandrum"
"1449",32,115,13,106,5,0.014,4.4,0.75741,0.45462,"G_marsipium","P_minus_complex"
"1450",32,116,13,227,13,0.03,9.3,1,0.01227,"G_marsipium","P_myriotylum_complex"
"1451",32,117,13,82,4,0.011,3.4,0.7733,0.44818,"G_marsipium","P_ornamentatum"
"1452",32,118,13,211,13,0.027,8.7,1,0.00462,"G_marsipium","P_pachycaule_complex"
"1453",32,119,13,121,8,0.016,5,0.97855,0.0727,"G_marsipium","P_pectinolyticum"
"1454",32,120,13,120,9,0.016,4.9,0.99572,0.0202,"G_marsipium","P_periplocum"
"1455",32,122,13,198,13,0.026,8.1,1,0.00197,"G_marsipium","P_salpingophorum_complex"
"1456",32,128,13,56,3,0.007,2.3,0.81779,0.41323,"G_marsipium","P_sulcatum"
"1457",32,129,13,29,1,0.004,1.2,0.66116,0.72114,"G_marsipium","P_tardicrescens"
"1458",32,130,13,183,8,0.024,7.5,0.70695,0.5122,"G_marsipium","P_terrestris"
"1459",32,133,13,100,3,0.013,4.1,0.36681,0.83673,"G_marsipium","S_anisospora"
"1460",32,135,13,53,2,0.007,2.2,0.62396,0.67289,"G_marsipium","S_eccentrica"
"1461",32,137,13,259,8,0.034,10.7,0.06447,0.98365,"G_marsipium","S_megasperma"
"1462",32,138,13,144,5,0.019,5.9,0.40823,0.78952,"G_marsipium","S_monilifera"
"1463",32,143,13,77,2,0.01,3.2,0.34736,0.86794,"G_marsipium","S_turfosa"
"1464",32,144,13,93,4,0.012,3.8,0.67361,0.56423,"G_marsipium","T_terrestris"
"1465",33,36,48,67,19,0.032,10.2,0.99963,0.00123,"G_megalacanthum_complex","G_okanoganense"
"1466",33,38,48,32,11,0.015,4.9,0.99912,0.00353,"G_megalacanthum_complex","G_paddicum"
"1467",33,39,48,202,45,0.097,30.7,1,0,"G_megalacanthum_complex","G_parvum"
"1468",33,40,48,39,17,0.019,5.9,1,0,"G_megalacanthum_complex","G_perplexum"
"1469",33,42,48,114,32,0.055,17.3,1,0,"G_megalacanthum_complex","G_rostratifingens"
"1470",33,43,48,9,3,0.004,1.4,0.96682,0.14219,"G_megalacanthum_complex","G_rostratum"
"1471",33,44,48,48,11,0.023,7.3,0.96201,0.08451,"G_megalacanthum_complex","G_uncinulatum"
"1472",33,46,48,18,8,0.009,2.7,0.99965,0.00213,"G_megalacanthum_complex","H_nesliae"
"1473",33,48,48,44,9,0.021,6.7,0.89576,0.20179,"G_megalacanthum_complex","L_giganteum"
"1474",33,49,48,44,12,0.021,6.7,0.99336,0.0189,"G_megalacanthum_complex","L_caudata"
"1475",33,50,48,16,3,0.008,2.4,0.78744,0.44933,"G_megalacanthum_complex","L_sp._CAL-2011b"
"1476",33,51,48,22,4,0.011,3.3,0.77161,0.43647,"G_megalacanthum_complex","N_oligocantha"
"1477",33,52,48,16,1,0.008,2.4,0.26942,0.93324,"G_megalacanthum_complex","N_spinosa"
"1478",33,56,48,12,2,0.006,1.8,0.73115,0.56809,"G_megalacanthum_complex","Pe_radii"
"1479",33,57,48,13,4,0.006,2,0.96731,0.11792,"G_megalacanthum_complex","Ph_aff._sansomeana"
"1480",33,58,48,32,3,0.015,4.9,0.24823,0.89647,"G_megalacanthum_complex","Ph_cactorum_cluster"
"1481",33,62,48,21,5,0.01,3.2,0.92025,0.19854,"G_megalacanthum_complex","Ph_cryptogea_cluster"
"1482",33,64,48,64,20,0.031,9.7,0.99996,0.00017,"G_megalacanthum_complex","Ph_europaea_cluster"
"1483",33,66,48,18,4,0.009,2.7,0.88065,0.28485,"G_megalacanthum_complex","Ph_megasperma_cluster"
"1484",33,67,48,57,11,0.027,8.7,0.87514,0.22245,"G_megalacanthum_complex","Ph_nemorosa_cluster"
"1485",33,68,48,46,17,0.022,7,0.99999,6e-05,"G_megalacanthum_complex","Ph_niederhauserii_cluster"
"1486",33,70,48,14,4,0.007,2.1,0.95493,0.14706,"G_megalacanthum_complex","Ph_parvispora"
"1487",33,78,48,7,4,0.003,1.1,0.99889,0.01168,"G_megalacanthum_complex","Ph_transitoria"
"1488",33,83,48,39,7,0.019,5.9,0.77918,0.37721,"G_megalacanthum_complex","Pp_chamaehyphon"
"1489",33,85,48,12,4,0.006,1.8,0.97729,0.0917,"G_megalacanthum_complex","Pp_litorale"
"1490",33,88,48,76,15,0.037,11.5,0.9238,0.13977,"G_megalacanthum_complex","Pp_sp._CAL-2011b"
"1491",33,89,48,16,6,0.008,2.4,0.99526,0.02172,"G_megalacanthum_complex","Pl_euphrasiae"
"1492",33,91,48,15,3,0.007,2.3,0.82126,0.40493,"G_megalacanthum_complex","Pc_myriandra"
"1493",33,92,48,58,14,0.028,8.8,0.9864,0.03293,"G_megalacanthum_complex","Py_terrestris"
"1494",33,93,48,46,16,0.022,7,0.99994,0.00025,"G_megalacanthum_complex","P_aff._torulosum"
"1495",33,94,48,108,30,0.052,16.4,1,1e-05,"G_megalacanthum_complex","P_aff._volutum"
"1496",33,95,48,58,14,0.028,8.8,0.9864,0.03293,"G_megalacanthum_complex","P_angustatum"
"1497",33,98,48,8,2,0.004,1.2,0.89415,0.34914,"G_megalacanthum_complex","P_aquatile_complex"
"1498",33,99,48,104,15,0.05,15.8,0.46581,0.66323,"G_megalacanthum_complex","P_arrhenomanes_complex"
"1499",33,100,48,46,13,0.022,7,0.99663,0.01019,"G_megalacanthum_complex","P_chondricola"
"1500",33,101,48,14,4,0.007,2.1,0.95493,0.14706,"G_megalacanthum_complex","P_contiguanum"
"1501",33,102,48,7,2,0.003,1.1,0.92606,0.28832,"G_megalacanthum_complex","P_deliense"
"1502",33,103,48,120,17,0.058,18.2,0.41056,0.70923,"G_megalacanthum_complex","P_dissimile"
"1503",33,104,48,145,39,0.07,22,1,0,"G_megalacanthum_complex","P_dissotocum_complex"
"1504",33,105,48,32,9,0.015,4.9,0.98787,0.03573,"G_megalacanthum_complex","P_flevoense"
"1505",33,106,48,42,9,0.02,6.4,0.92057,0.16289,"G_megalacanthum_complex","P_folliculosum"
"1506",33,107,48,15,4,0.007,2.3,0.94007,0.17874,"G_megalacanthum_complex","P_grandisporangium"
"1507",33,109,48,15,6,0.007,2.3,0.99698,0.01535,"G_megalacanthum_complex","P_inflatum"
"1508",33,110,48,7,0,0.003,1.1,0.31181,1,"G_megalacanthum_complex","P_insidiosum"
"1509",33,111,48,19,8,0.009,2.9,0.99941,0.00325,"G_megalacanthum_complex","P_jasmonium"
"1510",33,112,48,49,14,0.024,7.4,0.99788,0.0066,"G_megalacanthum_complex","P_kashmirense"
"1511",33,113,48,38,9,0.018,5.8,0.9579,0.09815,"G_megalacanthum_complex","P_longandrum"
